Order ID,Order Date,ProductID,Quantity Ordered,customer_id,time_id,Year,Month,Day,Weekday,Quarter
183874,2019-04-10 20:19:00,46,1,100,508,2019,4,10,Wednesday,2
182966,2019-04-10 20:20:00,32,1,35,509,2019,4,10,Wednesday,2
185403,2019-04-10 20:20:00,32,1,54,510,2019,4,10,Wednesday,2
190441,2019-04-10 20:21:00,86,1,34,511,2019,4,10,Wednesday,2
181034,2019-04-10 20:23:00,3,1,99,512,2019,4,10,Wednesday,2
192317,2019-04-10 20:25:00,71,1,79,513,2019,4,10,Wednesday,2
182249,2019-04-10 20:25:00,2,1,45,514,2019,4,10,Wednesday,2
180420,2019-04-10 20:26:00,32,1,78,515,2019,4,10,Wednesday,2
179080,2019-04-10 20:28:00,4,1,8,516,2019,4,10,Wednesday,2
192041,2019-04-10 20:28:00,12,1,56,517,2019,4,10,Wednesday,2
193103,2019-04-10 20:30:00,44,1,62,518,2019,4,10,Wednesday,2
178120,2019-04-10 20:33:00,77,1,34,519,2019,4,10,Wednesday,2
180202,2019-04-10 20:34:00,20,1,48,520,2019,4,10,Wednesday,2
190363,2019-04-10 20:35:00,38,1,13,521,2019,4,10,Wednesday,2
189356,2019-04-10 20:36:00,35,1,57,522,2019,4,10,Wednesday,2
182297,2019-04-10 20:39:00,58,1,78,523,2019,4,10,Wednesday,2
188943,2019-04-10 20:40:00,48,1,47,524,2019,4,10,Wednesday,2
180471,2019-04-10 20:42:00,27,1,6,525,2019,4,10,Wednesday,2
189192,2019-04-10 20:44:00,39,1,37,526,2019,4,10,Wednesday,2
177318,2019-04-10 20:44:00,89,1,51,527,2019,4,10,Wednesday,2
248639,2019-04-10 20:47:00,4,1,14,528,2019,4,10,Wednesday,2
248640,2019-04-10 20:47:00,88,1,74,529,2019,4,10,Wednesday,2
181896,2019-04-10 20:47:00,84,1,3,530,2019,4,10,Wednesday,2
192768,2019-04-10 20:49:00,54,1,43,531,2019,4,10,Wednesday,2
181581,2019-04-10 20:50:00,1,1,44,532,2019,4,10,Wednesday,2
179006,2019-04-10 20:53:00,68,3,57,533,2019,4,10,Wednesday,2
184443,2019-04-10 20:53:00,41,1,92,534,2019,4,10,Wednesday,2
191169,2019-04-10 20:54:00,99,1,82,535,2019,4,10,Wednesday,2
187935,2019-04-10 20:55:00,39,1,78,536,2019,4,10,Wednesday,2
189960,2019-04-10 20:56:00,98,1,41,537,2019,4,10,Wednesday,2
183012,2019-04-10 20:57:00,33,1,50,538,2019,4,10,Wednesday,2
184808,2019-04-10 20:58:00,37,1,69,539,2019,4,10,Wednesday,2
190845,2019-04-10 20:59:00,10,1,95,540,2019,4,10,Wednesday,2
190279,2019-04-10 20:59:00,42,1,10,541,2019,4,10,Wednesday,2
193558,2019-04-10 21:00:00,49,1,58,542,2019,4,10,Wednesday,2
186068,2019-04-10 21:00:00,31,2,43,543,2019,4,10,Wednesday,2
190532,2019-04-10 21:00:00,51,1,74,544,2019,4,10,Wednesday,2
189884,2019-04-10 21:02:00,87,2,10,545,2019,4,10,Wednesday,2
248641,2019-04-10 21:02:00,10,1,10,546,2019,4,10,Wednesday,2
248642,2019-04-10 21:02:00,78,1,33,547,2019,4,10,Wednesday,2
185486,2019-04-10 21:08:00,25,1,47,548,2019,4,10,Wednesday,2
191627,2019-04-10 21:09:00,63,1,70,549,2019,4,10,Wednesday,2
188749,2019-04-10 21:10:00,83,1,70,550,2019,4,10,Wednesday,2
187055,2019-04-10 21:14:00,75,1,87,551,2019,4,10,Wednesday,2
179979,2019-04-10 21:16:00,34,1,30,552,2019,4,10,Wednesday,2
189610,2019-04-10 21:19:00,18,1,73,553,2019,4,10,Wednesday,2
193196,2019-04-10 21:20:00,55,1,32,554,2019,4,10,Wednesday,2
180567,2019-04-10 21:22:00,10,1,78,555,2019,4,10,Wednesday,2
193369,2019-04-10 21:26:00,40,1,4,556,2019,4,10,Wednesday,2
183536,2019-04-10 21:26:00,94,1,95,557,2019,4,10,Wednesday,2
193198,2019-04-10 21:27:00,23,1,14,558,2019,4,10,Wednesday,2
194040,2019-04-10 21:27:00,90,1,22,559,2019,4,10,Wednesday,2
177846,2019-04-10 21:29:00,30,1,28,560,2019,4,10,Wednesday,2
179614,2019-04-10 21:30:00,91,1,69,561,2019,4,10,Wednesday,2
182979,2019-04-10 21:30:00,99,1,74,562,2019,4,10,Wednesday,2
187340,2019-04-10 21:33:00,94,1,30,563,2019,4,10,Wednesday,2
186140,2019-04-10 21:36:00,27,1,84,564,2019,4,10,Wednesday,2
182194,2019-04-10 21:38:00,84,1,34,565,2019,4,10,Wednesday,2
248643,2019-04-10 21:39:00,86,1,62,566,2019,4,10,Wednesday,2
248644,2019-04-10 21:39:00,56,1,4,567,2019,4,10,Wednesday,2
176794,2019-04-10 21:40:00,94,1,4,568,2019,4,10,Wednesday,2
178044,2019-04-10 21:40:00,71,2,41,569,2019,4,10,Wednesday,2
177407,2019-04-10 21:40:00,56,1,52,570,2019,4,10,Wednesday,2
177594,2019-04-10 21:41:00,36,1,94,571,2019,4,10,Wednesday,2
185788,2019-04-10 21:42:00,67,1,27,572,2019,4,10,Wednesday,2
181052,2019-04-10 21:42:00,36,1,27,573,2019,4,10,Wednesday,2
177824,2019-04-10 21:43:00,84,1,41,574,2019,4,10,Wednesday,2
179104,2019-04-10 21:43:00,3,1,36,575,2019,4,10,Wednesday,2
179242,2019-04-10 21:45:00,55,1,54,576,2019,4,10,Wednesday,2
248645,2019-04-10 21:46:00,17,1,43,577,2019,4,10,Wednesday,2
248646,2019-04-10 21:46:00,70,2,27,578,2019,4,10,Wednesday,2
180163,2019-04-10 21:47:00,55,1,76,579,2019,4,10,Wednesday,2
181312,2019-04-10 21:47:00,54,1,66,580,2019,4,10,Wednesday,2
189612,2019-04-10 21:48:00,3,3,86,581,2019,4,10,Wednesday,2
176772,2019-04-10 21:48:00,73,1,56,582,2019,4,10,Wednesday,2
188093,2019-04-10 21:48:00,45,1,44,583,2019,4,10,Wednesday,2
181030,2019-04-10 21:48:00,13,1,27,584,2019,4,10,Wednesday,2
182414,2019-04-10 21:50:00,36,2,50,585,2019,4,10,Wednesday,2
177853,2019-04-10 21:53:00,42,1,87,586,2019,4,10,Wednesday,2
185326,2019-04-10 21:53:00,77,1,70,587,2019,4,10,Wednesday,2
178145,2019-04-10 21:55:00,17,1,10,588,2019,4,10,Wednesday,2
184100,2019-04-10 21:56:00,87,1,70,589,2019,4,10,Wednesday,2
248647,2019-04-10 21:57:00,48,1,74,590,2019,4,10,Wednesday,2
187204,2019-04-10 21:57:00,96,1,24,591,2019,4,10,Wednesday,2
248648,2019-04-10 21:57:00,58,1,78,592,2019,4,10,Wednesday,2
248649,2019-04-10 22:00:00,28,1,14,593,2019,4,10,Wednesday,2
186163,2019-04-10 22:00:00,28,2,20,594,2019,4,10,Wednesday,2
248650,2019-04-10 22:00:00,8,1,70,595,2019,4,10,Wednesday,2
189366,2019-04-10 22:01:00,60,1,97,596,2019,4,10,Wednesday,2
189488,2019-04-10 22:04:00,36,1,59,597,2019,4,10,Wednesday,2
191675,2019-04-10 22:06:00,24,1,33,598,2019,4,10,Wednesday,2
192728,2019-04-10 22:09:00,48,1,68,599,2019,4,10,Wednesday,2
183740,2019-04-10 22:13:00,15,1,14,600,2019,4,10,Wednesday,2
186488,2019-04-10 22:14:00,29,1,24,601,2019,4,10,Wednesday,2
248651,2019-04-10 22:16:00,4,1,99,602,2019,4,10,Wednesday,2
248652,2019-04-10 22:16:00,99,1,95,603,2019,4,10,Wednesday,2
190927,2019-04-10 22:19:00,4,1,87,604,2019,4,10,Wednesday,2
193627,2019-04-10 22:21:00,67,1,46,605,2019,4,10,Wednesday,2
192234,2019-04-10 22:27:00,14,1,30,606,2019,4,10,Wednesday,2
183241,2019-04-10 22:29:00,19,1,40,607,2019,4,10,Wednesday,2
193848,2019-04-10 22:30:00,96,2,92,608,2019,4,10,Wednesday,2
190003,2019-04-10 22:34:00,6,1,16,609,2019,4,10,Wednesday,2
192130,2019-04-10 22:36:00,97,5,26,610,2019,4,10,Wednesday,2
189241,2019-04-10 22:36:00,39,2,38,611,2019,4,10,Wednesday,2
193652,2019-04-10 22:36:00,10,1,22,612,2019,4,10,Wednesday,2
184195,2019-04-10 22:38:00,73,1,5,613,2019,4,10,Wednesday,2
183582,2019-04-10 22:43:00,8,1,21,614,2019,4,10,Wednesday,2
177558,2019-04-10 22:50:00,99,1,67,615,2019,4,10,Wednesday,2
178973,2019-04-10 22:55:00,35,1,34,616,2019,4,10,Wednesday,2
184129,2019-04-10 22:57:00,89,1,31,617,2019,4,10,Wednesday,2
191665,2019-04-10 22:58:00,79,1,45,618,2019,4,10,Wednesday,2
189291,2019-04-10 22:59:00,72,1,29,619,2019,4,10,Wednesday,2
182359,2019-04-10 23:01:00,80,1,50,620,2019,4,10,Wednesday,2
187029,2019-04-10 23:03:00,97,1,70,621,2019,4,10,Wednesday,2
189651,2019-04-10 23:05:00,66,1,77,622,2019,4,10,Wednesday,2
184614,2019-04-10 23:23:00,91,1,45,623,2019,4,10,Wednesday,2
178186,2019-04-10 23:28:00,29,1,75,624,2019,4,10,Wednesday,2
184650,2019-04-10 23:30:00,54,1,52,625,2019,4,10,Wednesday,2
185569,2019-04-10 23:31:00,19,1,88,626,2019,4,10,Wednesday,2
184992,2019-04-10 23:32:00,3,1,58,627,2019,4,10,Wednesday,2
179334,2019-04-10 23:34:00,27,1,74,628,2019,4,10,Wednesday,2
193598,2019-04-10 23:35:00,67,1,70,629,2019,4,10,Wednesday,2
189935,2019-04-10 23:42:00,59,1,60,630,2019,4,10,Wednesday,2
180833,2019-04-10 23:48:00,94,1,93,631,2019,4,10,Wednesday,2
185018,2019-04-11 00:07:00,41,1,42,1,2019,4,11,Thursday,2
181365,2019-04-11 00:07:00,1,1,42,2,2019,4,11,Thursday,2
176826,2019-04-11 00:15:00,61,1,32,3,2019,4,11,Thursday,2
191592,2019-04-11 00:18:00,99,1,22,4,2019,4,11,Thursday,2
189690,2019-04-11 00:25:00,74,1,95,5,2019,4,11,Thursday,2
189110,2019-04-11 00:27:00,67,1,87,6,2019,4,11,Thursday,2
188601,2019-04-11 00:31:00,56,2,77,7,2019,4,11,Thursday,2
181309,2019-04-11 00:33:00,14,1,14,8,2019,4,11,Thursday,2
176667,2019-04-11 00:39:00,60,1,29,9,2019,4,11,Thursday,2
181299,2019-04-11 00:45:00,77,1,84,10,2019,4,11,Thursday,2
192688,2019-04-11 00:46:00,94,1,93,11,2019,4,11,Thursday,2
186703,2019-04-11 00:57:00,25,1,72,12,2019,4,11,Thursday,2
182937,2019-04-11 01:04:00,77,1,44,13,2019,4,11,Thursday,2
180860,2019-04-11 01:06:00,21,1,82,14,2019,4,11,Thursday,2
191862,2019-04-11 01:09:00,63,1,78,15,2019,4,11,Thursday,2
189417,2019-04-11 01:28:00,60,2,80,16,2019,4,11,Thursday,2
191244,2019-04-11 01:32:00,92,1,88,17,2019,4,11,Thursday,2
176907,2019-04-11 01:43:00,34,1,21,18,2019,4,11,Thursday,2
190125,2019-04-11 01:51:00,35,2,20,19,2019,4,11,Thursday,2
189603,2019-04-11 01:54:00,67,2,10,20,2019,4,11,Thursday,2
177847,2019-04-11 01:55:00,56,1,23,21,2019,4,11,Thursday,2
190739,2019-04-11 01:56:00,92,1,27,22,2019,4,11,Thursday,2
191129,2019-04-11 02:06:00,4,1,60,23,2019,4,11,Thursday,2
180437,2019-04-11 02:13:00,73,1,31,24,2019,4,11,Thursday,2
181480,2019-04-11 02:14:00,19,1,27,25,2019,4,11,Thursday,2
190458,2019-04-11 02:24:00,82,1,24,26,2019,4,11,Thursday,2
193381,2019-04-11 03:16:00,83,1,12,27,2019,4,11,Thursday,2
180118,2019-04-11 03:33:00,45,1,27,28,2019,4,11,Thursday,2
192859,2019-04-11 03:55:00,59,1,1,29,2019,4,11,Thursday,2
190823,2019-04-11 04:00:00,43,1,35,30,2019,4,11,Thursday,2
184032,2019-04-11 04:56:00,64,1,71,31,2019,4,11,Thursday,2
182336,2019-04-11 05:09:00,71,1,15,32,2019,4,11,Thursday,2
191115,2019-04-11 05:25:00,72,1,18,33,2019,4,11,Thursday,2
186672,2019-04-11 05:57:00,71,1,57,34,2019,4,11,Thursday,2
182132,2019-04-11 06:07:00,101,2,26,35,2019,4,11,Thursday,2
183077,2019-04-11 06:17:00,60,1,61,36,2019,4,11,Thursday,2
183978,2019-04-11 06:21:00,11,1,75,37,2019,4,11,Thursday,2
181056,2019-04-11 06:29:00,24,1,82,38,2019,4,11,Thursday,2
179091,2019-04-11 06:31:00,16,1,19,39,2019,4,11,Thursday,2
180413,2019-04-11 06:46:00,32,1,82,40,2019,4,11,Thursday,2
189064,2019-04-11 06:47:00,44,1,57,41,2019,4,11,Thursday,2
188464,2019-04-11 06:48:00,15,1,90,42,2019,4,11,Thursday,2
193079,2019-04-11 06:51:00,13,4,86,43,2019,4,11,Thursday,2
177810,2019-04-11 06:53:00,33,1,5,44,2019,4,11,Thursday,2
184141,2019-04-11 07:03:00,28,1,83,45,2019,4,11,Thursday,2
184045,2019-04-11 07:04:00,59,1,23,46,2019,4,11,Thursday,2
186783,2019-04-11 07:11:00,1,1,76,47,2019,4,11,Thursday,2
193701,2019-04-11 07:17:00,93,1,85,48,2019,4,11,Thursday,2
188310,2019-04-11 07:21:00,24,1,97,49,2019,4,11,Thursday,2
186251,2019-04-11 07:23:00,98,1,26,50,2019,4,11,Thursday,2
182616,2019-04-11 07:30:00,15,1,81,51,2019,4,11,Thursday,2
248653,2019-04-11 07:33:00,21,1,18,52,2019,4,11,Thursday,2
248654,2019-04-11 07:33:00,83,1,41,53,2019,4,11,Thursday,2
183657,2019-04-11 07:34:00,61,1,23,54,2019,4,11,Thursday,2
184416,2019-04-11 07:35:00,67,1,1,55,2019,4,11,Thursday,2
179516,2019-04-11 07:35:00,68,1,1,56,2019,4,11,Thursday,2
182126,2019-04-11 07:37:00,75,1,63,57,2019,4,11,Thursday,2
192529,2019-04-11 07:45:00,27,1,74,58,2019,4,11,Thursday,2
191726,2019-04-11 07:46:00,100,1,86,59,2019,4,11,Thursday,2
177682,2019-04-11 07:48:00,25,1,5,60,2019,4,11,Thursday,2
177175,2019-04-11 07:49:00,49,1,20,61,2019,4,11,Thursday,2
183589,2019-04-11 07:56:00,42,1,10,62,2019,4,11,Thursday,2
183530,2019-04-11 07:56:00,57,1,4,63,2019,4,11,Thursday,2
192902,2019-04-11 07:56:00,12,1,43,64,2019,4,11,Thursday,2
181610,2019-04-11 08:02:00,8,1,37,65,2019,4,11,Thursday,2
178417,2019-04-11 08:05:00,25,2,98,66,2019,4,11,Thursday,2
178081,2019-04-11 08:07:00,45,1,24,67,2019,4,11,Thursday,2
188949,2019-04-11 08:13:00,22,1,97,68,2019,4,11,Thursday,2
185153,2019-04-11 08:13:00,70,1,89,69,2019,4,11,Thursday,2
248655,2019-04-11 08:16:00,15,1,93,70,2019,4,11,Thursday,2
248656,2019-04-11 08:16:00,92,1,60,71,2019,4,11,Thursday,2
248657,2019-04-11 08:16:00,96,1,42,72,2019,4,11,Thursday,2
184127,2019-04-11 08:18:00,42,1,1,73,2019,4,11,Thursday,2
181629,2019-04-11 08:25:00,29,1,94,74,2019,4,11,Thursday,2
180795,2019-04-11 08:26:00,37,1,50,75,2019,4,11,Thursday,2
193986,2019-04-11 08:30:00,95,1,91,76,2019,4,11,Thursday,2
188496,2019-04-11 08:30:00,71,1,75,77,2019,4,11,Thursday,2
184414,2019-04-11 08:32:00,45,1,87,78,2019,4,11,Thursday,2
185081,2019-04-11 08:34:00,56,1,24,79,2019,4,11,Thursday,2
180692,2019-04-11 08:36:00,23,1,77,80,2019,4,11,Thursday,2
192511,2019-04-11 08:37:00,38,1,36,81,2019,4,11,Thursday,2
191225,2019-04-11 08:38:00,63,1,63,82,2019,4,11,Thursday,2
191941,2019-04-11 08:39:00,4,1,95,83,2019,4,11,Thursday,2
248658,2019-04-11 08:43:00,55,1,73,84,2019,4,11,Thursday,2
248659,2019-04-11 08:43:00,70,1,22,85,2019,4,11,Thursday,2
186593,2019-04-11 08:44:00,3,1,72,86,2019,4,11,Thursday,2
188057,2019-04-11 08:46:00,27,1,30,87,2019,4,11,Thursday,2
185911,2019-04-11 08:48:00,51,1,29,88,2019,4,11,Thursday,2
192871,2019-04-11 08:48:00,86,1,97,89,2019,4,11,Thursday,2
191063,2019-04-11 08:53:00,33,3,63,90,2019,4,11,Thursday,2
191323,2019-04-11 08:54:00,42,2,3,91,2019,4,11,Thursday,2
178273,2019-04-11 08:55:00,56,1,30,92,2019,4,11,Thursday,2
181897,2019-04-11 08:57:00,39,2,89,93,2019,4,11,Thursday,2
181961,2019-04-11 08:59:00,46,1,15,94,2019,4,11,Thursday,2
182561,2019-04-11 09:00:00,80,1,72,95,2019,4,11,Thursday,2
182383,2019-04-11 09:04:00,36,1,4,96,2019,4,11,Thursday,2
176884,2019-04-11 09:04:00,75,1,63,97,2019,4,11,Thursday,2
178351,2019-04-11 09:04:00,66,1,20,98,2019,4,11,Thursday,2
178772,2019-04-11 09:06:00,47,1,17,99,2019,4,11,Thursday,2
184012,2019-04-11 09:07:00,67,1,5,100,2019,4,11,Thursday,2
188367,2019-04-11 09:09:00,48,1,5,101,2019,4,11,Thursday,2
191755,2019-04-11 09:12:00,47,2,52,102,2019,4,11,Thursday,2
183774,2019-04-11 09:13:00,9,1,13,103,2019,4,11,Thursday,2
193098,2019-04-11 09:13:00,61,1,97,104,2019,4,11,Thursday,2
192898,2019-04-11 09:14:00,56,1,64,105,2019,4,11,Thursday,2
184106,2019-04-11 09:15:00,71,1,50,106,2019,4,11,Thursday,2
190852,2019-04-11 09:18:00,66,1,63,107,2019,4,11,Thursday,2
191009,2019-04-11 09:19:00,73,1,79,108,2019,4,11,Thursday,2
178842,2019-04-11 09:19:00,28,1,12,109,2019,4,11,Thursday,2
178986,2019-04-11 09:20:00,13,1,69,110,2019,4,11,Thursday,2
187124,2019-04-11 09:23:00,43,1,19,111,2019,4,11,Thursday,2
189567,2019-04-11 09:25:00,89,1,87,112,2019,4,11,Thursday,2
191396,2019-04-11 09:29:00,41,1,57,113,2019,4,11,Thursday,2
181748,2019-04-11 09:29:00,64,1,12,114,2019,4,11,Thursday,2
185225,2019-04-11 09:29:00,76,1,36,115,2019,4,11,Thursday,2
183142,2019-04-11 09:30:00,66,1,56,116,2019,4,11,Thursday,2
183498,2019-04-11 09:38:00,46,2,82,117,2019,4,11,Thursday,2
182767,2019-04-11 09:40:00,16,1,54,118,2019,4,11,Thursday,2
183094,2019-04-11 09:43:00,5,1,83,119,2019,4,11,Thursday,2
183552,2019-04-11 09:44:00,92,1,36,120,2019,4,11,Thursday,2
188917,2019-04-11 09:45:00,49,1,49,121,2019,4,11,Thursday,2
184837,2019-04-11 09:45:00,48,1,28,122,2019,4,11,Thursday,2
194077,2019-04-11 09:46:00,94,3,95,123,2019,4,11,Thursday,2
179241,2019-04-11 09:48:00,95,2,71,124,2019,4,11,Thursday,2
191440,2019-04-11 09:52:00,24,1,14,125,2019,4,11,Thursday,2
181196,2019-04-11 09:54:00,78,1,52,126,2019,4,11,Thursday,2
184754,2019-04-11 09:56:00,61,1,63,127,2019,4,11,Thursday,2
180608,2019-04-11 09:57:00,81,1,45,128,2019,4,11,Thursday,2
180808,2019-04-11 10:00:00,29,1,35,129,2019,4,11,Thursday,2
192358,2019-04-11 10:05:00,60,1,37,130,2019,4,11,Thursday,2
190379,2019-04-11 10:06:00,92,1,65,131,2019,4,11,Thursday,2
191148,2019-04-11 10:07:00,69,1,85,132,2019,4,11,Thursday,2
248660,2019-04-11 10:08:00,91,1,77,133,2019,4,11,Thursday,2
248661,2019-04-11 10:08:00,30,1,99,134,2019,4,11,Thursday,2
178531,2019-04-11 10:10:00,51,1,22,135,2019,4,11,Thursday,2
178065,2019-04-11 10:10:00,13,1,16,136,2019,4,11,Thursday,2
182444,2019-04-11 10:15:00,12,1,69,137,2019,4,11,Thursday,2
190563,2019-04-11 10:16:00,52,1,80,138,2019,4,11,Thursday,2
186183,2019-04-11 10:17:00,93,1,21,139,2019,4,11,Thursday,2
188509,2019-04-11 10:17:00,88,1,7,140,2019,4,11,Thursday,2
183746,2019-04-11 10:21:00,73,1,100,141,2019,4,11,Thursday,2
189371,2019-04-11 10:21:00,82,1,97,142,2019,4,11,Thursday,2
187315,2019-04-11 10:22:00,15,1,38,143,2019,4,11,Thursday,2
190682,2019-04-11 10:23:00,2,1,4,144,2019,4,11,Thursday,2
176579,2019-04-11 10:23:00,16,1,26,145,2019,4,11,Thursday,2
190602,2019-04-11 10:24:00,57,1,1,146,2019,4,11,Thursday,2
177151,2019-04-11 10:24:00,49,1,83,147,2019,4,11,Thursday,2
177670,2019-04-11 10:25:00,7,1,95,148,2019,4,11,Thursday,2
191114,2019-04-11 10:26:00,83,1,59,149,2019,4,11,Thursday,2
178690,2019-04-11 10:27:00,95,1,23,150,2019,4,11,Thursday,2
184928,2019-04-11 10:28:00,84,1,53,151,2019,4,11,Thursday,2
177811,2019-04-11 10:33:00,61,1,62,152,2019,4,11,Thursday,2
180304,2019-04-11 10:35:00,89,1,95,153,2019,4,11,Thursday,2
188193,2019-04-11 10:37:00,47,1,67,154,2019,4,11,Thursday,2
178978,2019-04-11 10:41:00,54,1,72,155,2019,4,11,Thursday,2
178843,2019-04-11 10:41:00,22,2,26,156,2019,4,11,Thursday,2
178896,2019-04-11 10:42:00,22,1,66,157,2019,4,11,Thursday,2
189214,2019-04-11 10:46:00,78,1,62,158,2019,4,11,Thursday,2
178227,2019-04-11 10:51:00,1,2,69,159,2019,4,11,Thursday,2
190177,2019-04-11 10:51:00,6,1,43,160,2019,4,11,Thursday,2
190610,2019-04-11 10:54:00,31,1,11,161,2019,4,11,Thursday,2
193240,2019-04-11 10:54:00,89,1,96,162,2019,4,11,Thursday,2
192098,2019-04-11 10:55:00,51,1,84,163,2019,4,11,Thursday,2
187139,2019-04-11 10:55:00,1,1,46,164,2019,4,11,Thursday,2
186202,2019-04-11 10:56:00,54,1,49,165,2019,4,11,Thursday,2
185936,2019-04-11 10:58:00,51,1,47,166,2019,4,11,Thursday,2
184312,2019-04-11 10:58:00,88,1,27,167,2019,4,11,Thursday,2
248662,2019-04-11 10:59:00,87,1,19,168,2019,4,11,Thursday,2
248663,2019-04-11 10:59:00,33,1,8,169,2019,4,11,Thursday,2
248664,2019-04-11 11:02:00,52,1,71,170,2019,4,11,Thursday,2
248665,2019-04-11 11:02:00,4,1,90,171,2019,4,11,Thursday,2
181085,2019-04-11 11:06:00,21,1,20,172,2019,4,11,Thursday,2
183133,2019-04-11 11:07:00,46,1,13,173,2019,4,11,Thursday,2
185150,2019-04-11 11:13:00,52,1,86,174,2019,4,11,Thursday,2
190931,2019-04-11 11:15:00,26,1,2,175,2019,4,11,Thursday,2
188212,2019-04-11 11:16:00,1,1,17,176,2019,4,11,Thursday,2
192549,2019-04-11 11:16:00,33,1,55,177,2019,4,11,Thursday,2
181655,2019-04-11 11:18:00,66,1,63,178,2019,4,11,Thursday,2
177011,2019-04-11 11:18:00,69,2,67,179,2019,4,11,Thursday,2
182492,2019-04-11 11:22:00,74,1,33,180,2019,4,11,Thursday,2
190291,2019-04-11 11:23:00,42,1,89,181,2019,4,11,Thursday,2
180847,2019-04-11 11:27:00,95,1,35,182,2019,4,11,Thursday,2
185216,2019-04-11 11:30:00,98,1,64,183,2019,4,11,Thursday,2
182485,2019-04-11 11:30:00,44,3,80,184,2019,4,11,Thursday,2
189327,2019-04-11 11:33:00,32,1,28,185,2019,4,11,Thursday,2
187669,2019-04-11 11:33:00,69,1,44,186,2019,4,11,Thursday,2
189542,2019-04-11 11:36:00,60,1,61,187,2019,4,11,Thursday,2
184852,2019-04-11 11:42:00,72,1,39,188,2019,4,11,Thursday,2
181376,2019-04-11 11:43:00,66,1,13,189,2019,4,11,Thursday,2
181594,2019-04-11 11:45:00,19,1,51,190,2019,4,11,Thursday,2
182879,2019-04-11 11:46:00,40,1,98,191,2019,4,11,Thursday,2
176590,2019-04-11 11:46:00,48,1,49,192,2019,4,11,Thursday,2
182466,2019-04-11 11:48:00,92,1,22,193,2019,4,11,Thursday,2
248666,2019-04-11 11:51:00,25,1,33,194,2019,4,11,Thursday,2
248667,2019-04-11 11:51:00,89,1,52,195,2019,4,11,Thursday,2
191680,2019-04-11 11:51:00,99,1,37,196,2019,4,11,Thursday,2
179019,2019-04-11 11:53:00,43,1,22,197,2019,4,11,Thursday,2
182522,2019-04-11 11:54:00,40,1,68,198,2019,4,11,Thursday,2
179797,2019-04-11 11:54:00,51,1,96,199,2019,4,11,Thursday,2
191951,2019-04-11 11:55:00,46,1,14,200,2019,4,11,Thursday,2
182447,2019-04-11 12:01:00,32,1,38,201,2019,4,11,Thursday,2
176608,2019-04-11 12:01:00,62,1,9,202,2019,4,11,Thursday,2
178580,2019-04-11 12:02:00,23,1,96,203,2019,4,11,Thursday,2
180737,2019-04-11 12:03:00,62,2,18,204,2019,4,11,Thursday,2
189576,2019-04-11 12:05:00,66,1,70,205,2019,4,11,Thursday,2
192310,2019-04-11 12:06:00,86,1,34,206,2019,4,11,Thursday,2
177385,2019-04-11 12:08:00,10,1,44,207,2019,4,11,Thursday,2
184407,2019-04-11 12:09:00,36,1,78,208,2019,4,11,Thursday,2
179688,2019-04-11 12:10:00,80,1,97,209,2019,4,11,Thursday,2
193432,2019-04-11 12:13:00,59,1,85,210,2019,4,11,Thursday,2
190424,2019-04-11 12:13:00,24,1,39,211,2019,4,11,Thursday,2
192559,2019-04-11 12:14:00,54,2,34,212,2019,4,11,Thursday,2
248668,2019-04-11 12:16:00,20,1,74,213,2019,4,11,Thursday,2
248669,2019-04-11 12:16:00,3,1,74,214,2019,4,11,Thursday,2
189841,2019-04-11 12:16:00,12,3,7,215,2019,4,11,Thursday,2
187079,2019-04-11 12:17:00,12,1,1,216,2019,4,11,Thursday,2
248670,2019-04-11 12:17:00,85,1,7,217,2019,4,11,Thursday,2
248671,2019-04-11 12:17:00,81,1,39,218,2019,4,11,Thursday,2
190245,2019-04-11 12:17:00,12,1,56,219,2019,4,11,Thursday,2
193412,2019-04-11 12:21:00,63,1,68,220,2019,4,11,Thursday,2
179027,2019-04-11 12:23:00,10,1,57,221,2019,4,11,Thursday,2
188253,2019-04-11 12:23:00,94,1,36,222,2019,4,11,Thursday,2
178313,2019-04-11 12:27:00,79,1,27,223,2019,4,11,Thursday,2
189663,2019-04-11 12:31:00,59,2,34,224,2019,4,11,Thursday,2
188081,2019-04-11 12:32:00,79,1,27,225,2019,4,11,Thursday,2
192823,2019-04-11 12:36:00,42,1,93,226,2019,4,11,Thursday,2
193093,2019-04-11 12:39:00,65,1,14,227,2019,4,11,Thursday,2
192751,2019-04-11 12:44:00,21,1,70,228,2019,4,11,Thursday,2
177914,2019-04-11 12:50:00,26,1,43,229,2019,4,11,Thursday,2
193710,2019-04-11 12:52:00,38,2,85,230,2019,4,11,Thursday,2
248672,2019-04-11 12:53:00,56,1,28,231,2019,4,11,Thursday,2
177796,2019-04-11 12:53:00,81,1,61,232,2019,4,11,Thursday,2
248673,2019-04-11 12:53:00,29,1,90,233,2019,4,11,Thursday,2
186018,2019-04-11 12:55:00,41,1,56,234,2019,4,11,Thursday,2
188526,2019-04-11 12:57:00,59,1,3,235,2019,4,11,Thursday,2
183664,2019-04-11 12:57:00,46,1,34,236,2019,4,11,Thursday,2
189855,2019-04-11 12:57:00,56,1,94,237,2019,4,11,Thursday,2
184236,2019-04-11 12:59:00,28,2,92,238,2019,4,11,Thursday,2
177041,2019-04-11 12:59:00,7,1,31,239,2019,4,11,Thursday,2
